"fixture_id","date","homeTeam","awayTeam","gameweek","round_id"
"688f4949bd4cf1cc53c2d580","March 14, 2026 at 09:00 PM","Burnley","AFC Bournemouth",30,"688f48debd4cf1cc53c2d43d"
"688f494bbd4cf1cc53c2d588","March 14, 2026 at 09:00 PM","Crystal Palace","Leeds United",30,"688f48debd4cf1cc53c2d43d"
"688f4956bd4cf1cc53c2d5a9","March 14, 2026 at 09:00 PM","Arsenal","Everton",30,"688f48debd4cf1cc53c2d43d"
"688f4956bd4cf1cc53c2d5aa","March 14, 2026 at 09:00 PM","Brentford","Wolverhampton Wanderers",30,"688f48debd4cf1cc53c2d43d"
"688f4957bd4cf1cc53c2d5ab","March 14, 2026 at 09:00 PM","Liverpool","Tottenham Hotspur",30,"688f48debd4cf1cc53c2d43d"
"688f4957bd4cf1cc53c2d5ac","March 14, 2026 at 09:00 PM","Chelsea","Newcastle United",30,"688f48debd4cf1cc53c2d43d"
"688f4957bd4cf1cc53c2d5ad","March 14, 2026 at 09:00 PM","Manchester United","Aston Villa",30,"688f48debd4cf1cc53c2d43d"
"688f4958bd4cf1cc53c2d5ae","March 14, 2026 at 09:00 PM","Nottingham Forest","Fulham",30,"688f48debd4cf1cc53c2d43d"
"688f4958bd4cf1cc53c2d5af","March 14, 2026 at 09:00 PM","Sunderland","Brighton & Hove Albion",30,"688f48debd4cf1cc53c2d43d"
"688f4958bd4cf1cc53c2d5b0","March 14, 2026 at 09:00 PM","West Ham United","Manchester City",30,"688f48debd4cf1cc53c2d43d"